,ID,Name,Result,Class
37055,37056,n37056,42,A
37056,37057,n37057,52,A
37057,37058,n37058,9,G
37058,37059,n37059,11,C
37059,37060,n37060,34,C
37060,37061,n37061,83,G
37061,37062,n37062,26,F
37062,37063,n37063,35,B
37063,37064,n37064,7,G
37064,37065,n37065,22,E
37065,37066,n37066,58,F
37066,37067,n37067,79,A
37067,37068,n37068,81,E
37068,37069,n37069,64,E
37069,37070,n37070,50,F
37070,37071,n37071,50,F
37071,37072,n37072,49,B
37072,37073,n37073,29,C
37073,37074,n37074,67,B
37074,37075,n37075,70,E
37075,37076,n37076,38,D
37076,37077,n37077,8,E
37077,37078,n37078,46,G
37078,37079,n37079,88,E
37079,37080,n37080,94,B
37080,37081,n37081,94,F
37081,37082,n37082,53,A
37082,37083,n37083,69,G
37083,37084,n37084,31,D
37084,37085,n37085,7,E
37085,37086,n37086,61,G
37086,37087,n37087,22,B
37087,37088,n37088,46,C
37088,37089,n37089,26,A
37089,37090,n37090,54,G
37090,37091,n37091,61,F
37091,37092,n37092,74,E
37092,37093,n37093,26,F
37093,37094,n37094,2,A
37094,37095,n37095,53,F
37095,37096,n37096,84,D
37096,37097,n37097,89,B
37097,37098,n37098,19,D
37098,37099,n37099,39,A
37099,37100,n37100,73,C
37100,37101,n37101,13,G
37101,37102,n37102,2,E
37102,37103,n37103,29,D
37103,37104,n37104,1,E
37104,37105,n37105,22,A
37105,37106,n37106,15,A
37106,37107,n37107,59,C
37107,37108,n37108,31,D
37108,37109,n37109,52,B
37109,37110,n37110,97,B
37110,37111,n37111,70,C
37111,37112,n37112,20,E
37112,37113,n37113,89,C
37113,37114,n37114,61,A
37114,37115,n37115,3,A
37115,37116,n37116,44,B
37116,37117,n37117,90,F
37117,37118,n37118,78,B
37118,37119,n37119,55,B
37119,37120,n37120,66,G
37120,37121,n37121,25,D
37121,37122,n37122,79,F
37122,37123,n37123,50,E
37123,37124,n37124,63,E
37124,37125,n37125,51,E
37125,37126,n37126,87,D
37126,37127,n37127,15,C
37127,37128,n37128,55,A
37128,37129,n37129,89,C
37129,37130,n37130,77,B
37130,37131,n37131,93,G
37131,37132,n37132,97,E
37132,37133,n37133,46,E
37133,37134,n37134,74,B
37134,37135,n37135,99,D
37135,37136,n37136,48,D
37136,37137,n37137,79,C
37137,37138,n37138,11,A
37138,37139,n37139,81,C
37139,37140,n37140,53,C
37140,37141,n37141,10,D
37141,37142,n37142,27,A
37142,37143,n37143,43,A
37143,37144,n37144,45,A
37144,37145,n37145,87,C
37145,37146,n37146,72,B
37146,37147,n37147,71,G
37147,37148,n37148,40,G
37148,37149,n37149,46,G
37149,37150,n37150,6,F
37150,37151,n37151,18,D
37151,37152,n37152,19,A
37152,37153,n37153,64,E
37153,37154,n37154,10,C
37154,37155,n37155,90,C
37155,37156,n37156,41,C
37156,37157,n37157,80,F
37157,37158,n37158,64,B
37158,37159,n37159,23,F
37159,37160,n37160,73,G
37160,37161,n37161,82,E
37161,37162,n37162,15,G
37162,37163,n37163,14,G
37163,37164,n37164,13,G
37164,37165,n37165,52,F
37165,37166,n37166,27,G
37166,37167,n37167,54,G
37167,37168,n37168,12,A
37168,37169,n37169,79,G
37169,37170,n37170,27,F
37170,37171,n37171,43,E
37171,37172,n37172,29,C
37172,37173,n37173,54,D
37173,37174,n37174,77,C
37174,37175,n37175,88,B
37175,37176,n37176,96,E
37176,37177,n37177,74,G
37177,37178,n37178,90,B
37178,37179,n37179,64,B
37179,37180,n37180,81,B
37180,37181,n37181,62,D
37181,37182,n37182,77,C
37182,37183,n37183,52,D
37183,37184,n37184,80,A
37184,37185,n37185,94,A
37185,37186,n37186,74,F
37186,37187,n37187,85,E
37187,37188,n37188,79,F
37188,37189,n37189,59,F
37189,37190,n37190,62,A
37190,37191,n37191,5,D
37191,37192,n37192,31,E
37192,37193,n37193,43,C
37193,37194,n37194,4,D
37194,37195,n37195,27,C
37195,37196,n37196,24,B
37196,37197,n37197,97,F
37197,37198,n37198,69,G
37198,37199,n37199,47,G
37199,37200,n37200,68,G
37200,37201,n37201,48,A
37201,37202,n37202,72,G
37202,37203,n37203,58,A
37203,37204,n37204,87,D
37204,37205,n37205,46,D
37205,37206,n37206,0,G
37206,37207,n37207,79,F
37207,37208,n37208,12,G
37208,37209,n37209,60,E
37209,37210,n37210,55,E
37210,37211,n37211,24,G
37211,37212,n37212,3,C
37212,37213,n37213,47,D
37213,37214,n37214,100,D
37214,37215,n37215,38,E
37215,37216,n37216,18,G
37216,37217,n37217,37,B
37217,37218,n37218,95,G
37218,37219,n37219,20,A
37219,37220,n37220,32,B
37220,37221,n37221,2,G
37221,37222,n37222,33,C
37222,37223,n37223,53,G
37223,37224,n37224,17,F
37224,37225,n37225,55,D
37225,37226,n37226,67,D
37226,37227,n37227,83,A
37227,37228,n37228,32,G
37228,37229,n37229,59,E
37229,37230,n37230,36,F
37230,37231,n37231,92,F
37231,37232,n37232,34,A
37232,37233,n37233,62,E
37233,37234,n37234,2,C
37234,37235,n37235,98,G
37235,37236,n37236,58,D
37236,37237,n37237,80,C
37237,37238,n37238,43,A
37238,37239,n37239,27,B
37239,37240,n37240,20,E
37240,37241,n37241,95,G
37241,37242,n37242,90,B
37242,37243,n37243,24,B
37243,37244,n37244,97,E
37244,37245,n37245,6,G
37245,37246,n37246,51,C
37246,37247,n37247,56,D
37247,37248,n37248,14,F
37248,37249,n37249,22,B
37249,37250,n37250,18,B
37250,37251,n37251,34,G
37251,37252,n37252,26,C
37252,37253,n37253,19,D
37253,37254,n37254,90,B
37254,37255,n37255,96,A
37255,37256,n37256,5,A
37256,37257,n37257,24,C
37257,37258,n37258,36,G
37258,37259,n37259,79,E
37259,37260,n37260,60,B
37260,37261,n37261,73,F
37261,37262,n37262,47,E
37262,37263,n37263,14,E
37263,37264,n37264,43,D
37264,37265,n37265,29,E
37265,37266,n37266,5,B
37266,37267,n37267,23,B
37267,37268,n37268,78,F
37268,37269,n37269,33,C
37269,37270,n37270,82,A
37270,37271,n37271,98,E
37271,37272,n37272,48,C
37272,37273,n37273,26,E
37273,37274,n37274,32,E
37274,37275,n37275,6,G
37275,37276,n37276,33,A
37276,37277,n37277,64,B
37277,37278,n37278,6,C
37278,37279,n37279,36,A
37279,37280,n37280,62,B
37280,37281,n37281,30,A
37281,37282,n37282,92,E
37282,37283,n37283,67,D
37283,37284,n37284,86,B
37284,37285,n37285,68,E
37285,37286,n37286,84,F
37286,37287,n37287,5,F
37287,37288,n37288,8,F
37288,37289,n37289,79,F
37289,37290,n37290,92,B
37290,37291,n37291,77,B
37291,37292,n37292,18,B
37292,37293,n37293,44,B
37293,37294,n37294,82,C
37294,37295,n37295,63,E
37295,37296,n37296,59,B
37296,37297,n37297,60,B
37297,37298,n37298,64,D
37298,37299,n37299,44,F
37299,37300,n37300,0,B
37300,37301,n37301,86,E
37301,37302,n37302,57,A
37302,37303,n37303,82,A
37303,37304,n37304,77,C
37304,37305,n37305,62,A
37305,37306,n37306,77,D
37306,37307,n37307,34,E
37307,37308,n37308,0,B
37308,37309,n37309,34,E
37309,37310,n37310,91,D
37310,37311,n37311,75,A
37311,37312,n37312,90,A
37312,37313,n37313,16,C
37313,37314,n37314,35,A
37314,37315,n37315,24,C
37315,37316,n37316,85,C
37316,37317,n37317,93,F
37317,37318,n37318,54,E
37318,37319,n37319,83,F
37319,37320,n37320,85,D
37320,37321,n37321,13,G
37321,37322,n37322,14,C
37322,37323,n37323,34,E
37323,37324,n37324,53,C
37324,37325,n37325,52,E
37325,37326,n37326,22,G
37326,37327,n37327,51,D
37327,37328,n37328,33,B
37328,37329,n37329,29,F
37329,37330,n37330,0,C
37330,37331,n37331,12,G
37331,37332,n37332,64,C
37332,37333,n37333,80,B
37333,37334,n37334,37,A
37334,37335,n37335,47,C
37335,37336,n37336,2,A
37336,37337,n37337,0,B
37337,37338,n37338,4,G
37338,37339,n37339,62,E
37339,37340,n37340,99,F
37340,37341,n37341,19,E
37341,37342,n37342,21,B
37342,37343,n37343,16,A
37343,37344,n37344,89,G
37344,37345,n37345,73,B
37345,37346,n37346,8,E
37346,37347,n37347,74,B
37347,37348,n37348,76,G
37348,37349,n37349,80,E
37349,37350,n37350,79,E
37350,37351,n37351,73,D
37351,37352,n37352,63,A
37352,37353,n37353,56,A
37353,37354,n37354,44,A
37354,37355,n37355,9,D
37355,37356,n37356,13,E
37356,37357,n37357,29,C
37357,37358,n37358,70,E
37358,37359,n37359,63,D
37359,37360,n37360,83,D
37360,37361,n37361,16,D
37361,37362,n37362,19,D
37362,37363,n37363,3,C
37363,37364,n37364,69,B
37364,37365,n37365,84,E
37365,37366,n37366,11,C
37366,37367,n37367,26,E
37367,37368,n37368,29,D
37368,37369,n37369,27,D
37369,37370,n37370,73,C
37370,37371,n37371,51,F
37371,37372,n37372,80,E
37372,37373,n37373,26,D
37373,37374,n37374,79,D
37374,37375,n37375,87,D
37375,37376,n37376,96,G
37376,37377,n37377,99,E
37377,37378,n37378,95,B
37378,37379,n37379,58,F
37379,37380,n37380,69,E
37380,37381,n37381,42,F
37381,37382,n37382,61,E
37382,37383,n37383,39,G
37383,37384,n37384,14,E
37384,37385,n37385,12,D
37385,37386,n37386,28,G
37386,37387,n37387,28,F
37387,37388,n37388,22,G
37388,37389,n37389,68,F
37389,37390,n37390,74,E
37390,37391,n37391,84,G
37391,37392,n37392,94,C
37392,37393,n37393,16,B
37393,37394,n37394,22,B
37394,37395,n37395,4,F
37395,37396,n37396,88,C
37396,37397,n37397,30,D
37397,37398,n37398,43,G
37398,37399,n37399,22,B
37399,37400,n37400,74,B
37400,37401,n37401,75,E
37401,37402,n37402,90,A
37402,37403,n37403,3,D
37403,37404,n37404,22,E
37404,37405,n37405,69,F
37405,37406,n37406,12,D
37406,37407,n37407,45,E
37407,37408,n37408,68,B
37408,37409,n37409,15,C
37409,37410,n37410,44,F
37410,37411,n37411,8,C
37411,37412,n37412,65,D
37412,37413,n37413,65,D
37413,37414,n37414,88,D
37414,37415,n37415,10,C
37415,37416,n37416,78,B
37416,37417,n37417,4,G
37417,37418,n37418,2,F
37418,37419,n37419,95,B
37419,37420,n37420,48,C
37420,37421,n37421,32,D
37421,37422,n37422,88,A
37422,37423,n37423,12,B
37423,37424,n37424,34,F
37424,37425,n37425,17,C
37425,37426,n37426,25,D
37426,37427,n37427,56,B
37427,37428,n37428,2,G
37428,37429,n37429,31,C
37429,37430,n37430,27,E
37430,37431,n37431,21,C
37431,37432,n37432,98,G
37432,37433,n37433,28,E
37433,37434,n37434,33,F
37434,37435,n37435,42,A
37435,37436,n37436,26,D
37436,37437,n37437,61,B
37437,37438,n37438,66,D
37438,37439,n37439,0,F
37439,37440,n37440,33,C
37440,37441,n37441,66,E
37441,37442,n37442,12,G
37442,37443,n37443,95,A
37443,37444,n37444,63,G
37444,37445,n37445,49,F
37445,37446,n37446,72,D
37446,37447,n37447,74,E
37447,37448,n37448,89,F
37448,37449,n37449,91,A
37449,37450,n37450,46,B
37450,37451,n37451,56,G
37451,37452,n37452,18,E
37452,37453,n37453,42,D
37453,37454,n37454,11,D
37454,37455,n37455,67,C
37455,37456,n37456,73,F
37456,37457,n37457,89,E
37457,37458,n37458,53,C
37458,37459,n37459,82,G
37459,37460,n37460,37,D
37460,37461,n37461,50,E
37461,37462,n37462,27,D
37462,37463,n37463,59,C
37463,37464,n37464,44,C
37464,37465,n37465,34,A
37465,37466,n37466,40,D
37466,37467,n37467,95,B
37467,37468,n37468,30,E
37468,37469,n37469,32,E
37469,37470,n37470,1,G
37470,37471,n37471,48,E
37471,37472,n37472,16,E
37472,37473,n37473,67,C
37473,37474,n37474,27,B
37474,37475,n37475,0,F
37475,37476,n37476,38,B
37476,37477,n37477,59,E
37477,37478,n37478,71,A
37478,37479,n37479,83,D
37479,37480,n37480,35,B
37480,37481,n37481,9,G
37481,37482,n37482,56,G
37482,37483,n37483,40,B
37483,37484,n37484,67,F
37484,37485,n37485,33,G
37485,37486,n37486,94,F
37486,37487,n37487,47,B
37487,37488,n37488,75,A
37488,37489,n37489,50,A
37489,37490,n37490,47,C
37490,37491,n37491,25,G
37491,37492,n37492,87,G
37492,37493,n37493,1,A
37493,37494,n37494,64,G
37494,37495,n37495,14,E
37495,37496,n37496,79,B
37496,37497,n37497,91,C
37497,37498,n37498,38,F
37498,37499,n37499,71,G
37499,37500,n37500,2,B
37500,37501,n37501,77,G
37501,37502,n37502,44,G
37502,37503,n37503,92,B
37503,37504,n37504,75,C
37504,37505,n37505,38,D
37505,37506,n37506,6,B
37506,37507,n37507,62,C
37507,37508,n37508,83,C
37508,37509,n37509,0,C
37509,37510,n37510,0,E
37510,37511,n37511,39,E
37511,37512,n37512,20,B
37512,37513,n37513,43,B
37513,37514,n37514,8,G
37514,37515,n37515,66,F
37515,37516,n37516,78,F
37516,37517,n37517,30,E
37517,37518,n37518,76,E
37518,37519,n37519,12,E
37519,37520,n37520,9,A
37520,37521,n37521,79,C
37521,37522,n37522,49,G
37522,37523,n37523,95,D
37523,37524,n37524,73,D
37524,37525,n37525,25,B
37525,37526,n37526,32,F
37526,37527,n37527,49,B
37527,37528,n37528,84,D
37528,37529,n37529,63,C
37529,37530,n37530,41,E
37530,37531,n37531,21,D
37531,37532,n37532,7,A
37532,37533,n37533,9,B
37533,37534,n37534,39,C
37534,37535,n37535,91,A
37535,37536,n37536,54,A
37536,37537,n37537,24,E
37537,37538,n37538,20,E
37538,37539,n37539,43,D
37539,37540,n37540,89,F
37540,37541,n37541,66,G
37541,37542,n37542,81,F
37542,37543,n37543,73,D
37543,37544,n37544,12,D
37544,37545,n37545,90,F
37545,37546,n37546,94,C
37546,37547,n37547,46,G
37547,37548,n37548,42,A
37548,37549,n37549,6,C
37549,37550,n37550,12,G
37550,37551,n37551,39,F
37551,37552,n37552,94,C
37552,37553,n37553,3,F
37553,37554,n37554,51,G
37554,37555,n37555,37,G
37555,37556,n37556,31,A
37556,37557,n37557,20,B
37557,37558,n37558,69,G
37558,37559,n37559,65,C
37559,37560,n37560,30,D
37560,37561,n37561,56,C
37561,37562,n37562,92,A
37562,37563,n37563,56,E
37563,37564,n37564,1,D
37564,37565,n37565,76,D
37565,37566,n37566,73,E
37566,37567,n37567,80,A
37567,37568,n37568,99,C
37568,37569,n37569,25,F
37569,37570,n37570,34,A
37570,37571,n37571,5,B
37571,37572,n37572,46,E
37572,37573,n37573,37,E
37573,37574,n37574,18,C
37574,37575,n37575,62,F
37575,37576,n37576,85,F
37576,37577,n37577,82,D
37577,37578,n37578,24,B
37578,37579,n37579,71,B
37579,37580,n37580,32,G
37580,37581,n37581,66,G
37581,37582,n37582,32,C
37582,37583,n37583,84,A
37583,37584,n37584,98,G
37584,37585,n37585,95,B
37585,37586,n37586,98,D
37586,37587,n37587,48,F
37587,37588,n37588,58,F
37588,37589,n37589,8,E
37589,37590,n37590,28,E
37590,37591,n37591,16,D
37591,37592,n37592,84,G
37592,37593,n37593,84,A
37593,37594,n37594,72,F
37594,37595,n37595,67,D
37595,37596,n37596,78,G
37596,37597,n37597,8,A
37597,37598,n37598,20,A
37598,37599,n37599,64,B
37599,37600,n37600,78,E
37600,37601,n37601,93,C
37601,37602,n37602,31,E
37602,37603,n37603,25,F
37603,37604,n37604,81,D
37604,37605,n37605,32,B
37605,37606,n37606,3,D
37606,37607,n37607,94,D
37607,37608,n37608,45,C
37608,37609,n37609,11,B
37609,37610,n37610,3,D
37610,37611,n37611,64,F
37611,37612,n37612,98,D
37612,37613,n37613,82,E
37613,37614,n37614,2,C
37614,37615,n37615,67,G
37615,37616,n37616,45,C
37616,37617,n37617,93,B
37617,37618,n37618,73,E
37618,37619,n37619,46,E
37619,37620,n37620,62,C
37620,37621,n37621,86,E
37621,37622,n37622,0,F
37622,37623,n37623,99,F
37623,37624,n37624,72,C
37624,37625,n37625,76,E
37625,37626,n37626,13,F
37626,37627,n37627,74,B
37627,37628,n37628,81,B
37628,37629,n37629,9,A
37629,37630,n37630,4,G
37630,37631,n37631,79,A
37631,37632,n37632,99,A
37632,37633,n37633,23,A
37633,37634,n37634,29,G
37634,37635,n37635,68,D
37635,37636,n37636,44,B
37636,37637,n37637,95,D
37637,37638,n37638,46,A
37638,37639,n37639,93,E
37639,37640,n37640,84,F
37640,37641,n37641,36,A
37641,37642,n37642,12,F
37642,37643,n37643,95,F
37643,37644,n37644,78,A
37644,37645,n37645,16,G
37645,37646,n37646,79,E
37646,37647,n37647,32,B
37647,37648,n37648,52,B
37648,37649,n37649,3,E
37649,37650,n37650,71,C
37650,37651,n37651,95,F
37651,37652,n37652,27,B
37652,37653,n37653,47,G
37653,37654,n37654,19,C
37654,37655,n37655,94,A
37655,37656,n37656,81,E
37656,37657,n37657,43,G
37657,37658,n37658,0,D
37658,37659,n37659,64,B
37659,37660,n37660,13,A
37660,37661,n37661,89,B
37661,37662,n37662,9,A
37662,37663,n37663,89,C
37663,37664,n37664,84,E
37664,37665,n37665,94,D
37665,37666,n37666,41,C
37666,37667,n37667,64,D
37667,37668,n37668,3,F
37668,37669,n37669,96,A
37669,37670,n37670,48,A
37670,37671,n37671,80,G
37671,37672,n37672,65,C
37672,37673,n37673,65,A
37673,37674,n37674,91,E
37674,37675,n37675,35,G
37675,37676,n37676,40,A
37676,37677,n37677,72,F
37677,37678,n37678,19,F
37678,37679,n37679,87,B
37679,37680,n37680,22,D
37680,37681,n37681,27,C
37681,37682,n37682,67,D
37682,37683,n37683,61,C
37683,37684,n37684,11,G
37684,37685,n37685,84,G
37685,37686,n37686,62,F
37686,37687,n37687,60,G
37687,37688,n37688,59,E
37688,37689,n37689,23,C
37689,37690,n37690,10,D
37690,37691,n37691,68,C
37691,37692,n37692,45,G
37692,37693,n37693,98,C
37693,37694,n37694,98,B
37694,37695,n37695,36,B
37695,37696,n37696,19,G
37696,37697,n37697,27,A
37697,37698,n37698,2,A
37698,37699,n37699,1,G
37699,37700,n37700,59,G
37700,37701,n37701,96,G
37701,37702,n37702,61,F
37702,37703,n37703,84,C
37703,37704,n37704,100,F
37704,37705,n37705,9,D
37705,37706,n37706,23,G
37706,37707,n37707,83,E
37707,37708,n37708,100,A
37708,37709,n37709,2,E
37709,37710,n37710,96,C
37710,37711,n37711,45,F
37711,37712,n37712,11,B
37712,37713,n37713,42,B
37713,37714,n37714,30,F
37714,37715,n37715,16,C
37715,37716,n37716,66,D
37716,37717,n37717,88,C
37717,37718,n37718,50,F
37718,37719,n37719,97,D
37719,37720,n37720,100,G
37720,37721,n37721,96,A
37721,37722,n37722,38,D
37722,37723,n37723,88,G
37723,37724,n37724,72,B
37724,37725,n37725,13,E
37725,37726,n37726,12,C
37726,37727,n37727,3,E
37727,37728,n37728,3,A
37728,37729,n37729,49,E
37729,37730,n37730,90,G
37730,37731,n37731,22,B
37731,37732,n37732,78,C
37732,37733,n37733,78,F
37733,37734,n37734,38,C
37734,37735,n37735,18,F
37735,37736,n37736,76,E
37736,37737,n37737,80,D
37737,37738,n37738,10,B
37738,37739,n37739,84,B
37739,37740,n37740,6,G
37740,37741,n37741,77,A
37741,37742,n37742,69,D
37742,37743,n37743,79,D
37743,37744,n37744,18,A
37744,37745,n37745,75,F
37745,37746,n37746,100,C
37746,37747,n37747,92,F
37747,37748,n37748,64,D
37748,37749,n37749,67,E
37749,37750,n37750,82,D
37750,37751,n37751,39,E
37751,37752,n37752,1,E
37752,37753,n37753,66,F
37753,37754,n37754,82,A
37754,37755,n37755,18,G
37755,37756,n37756,40,F
37756,37757,n37757,31,D
37757,37758,n37758,23,B
37758,37759,n37759,29,F
37759,37760,n37760,81,F
37760,37761,n37761,9,F
37761,37762,n37762,58,A
37762,37763,n37763,81,B
37763,37764,n37764,41,A
37764,37765,n37765,14,F
37765,37766,n37766,31,C
37766,37767,n37767,27,B
37767,37768,n37768,83,G
37768,37769,n37769,3,A
37769,37770,n37770,10,D
37770,37771,n37771,15,E
37771,37772,n37772,53,E
37772,37773,n37773,85,E
37773,37774,n37774,82,C
37774,37775,n37775,94,A
37775,37776,n37776,74,G
37776,37777,n37777,100,G
37777,37778,n37778,23,A
37778,37779,n37779,66,B
37779,37780,n37780,27,B
37780,37781,n37781,56,C
37781,37782,n37782,0,F
37782,37783,n37783,47,G
37783,37784,n37784,63,E
37784,37785,n37785,5,D
37785,37786,n37786,65,D
37786,37787,n37787,16,C
37787,37788,n37788,0,B
37788,37789,n37789,36,A
37789,37790,n37790,22,F
37790,37791,n37791,57,C
37791,37792,n37792,9,A
37792,37793,n37793,89,F
37793,37794,n37794,5,B
37794,37795,n37795,71,G
37795,37796,n37796,14,D
37796,37797,n37797,26,E
37797,37798,n37798,51,F
37798,37799,n37799,75,D
37799,37800,n37800,64,B
37800,37801,n37801,64,E
37801,37802,n37802,4,E
37802,37803,n37803,56,F
37803,37804,n37804,85,E
37804,37805,n37805,97,G
37805,37806,n37806,66,G
37806,37807,n37807,45,E
37807,37808,n37808,89,G
37808,37809,n37809,58,A
37809,37810,n37810,85,C
37810,37811,n37811,52,D
37811,37812,n37812,91,D
37812,37813,n37813,10,C
37813,37814,n37814,37,G
37814,37815,n37815,28,C
37815,37816,n37816,56,D
37816,37817,n37817,35,G
37817,37818,n37818,61,G
37818,37819,n37819,87,E
37819,37820,n37820,99,A
37820,37821,n37821,81,D
37821,37822,n37822,66,G
37822,37823,n37823,24,A
37823,37824,n37824,64,F
37824,37825,n37825,47,D
37825,37826,n37826,94,A
37826,37827,n37827,42,A
37827,37828,n37828,57,F
37828,37829,n37829,14,C
37829,37830,n37830,29,G
37830,37831,n37831,14,E
37831,37832,n37832,62,C
37832,37833,n37833,15,D
37833,37834,n37834,58,G
37834,37835,n37835,33,B
37835,37836,n37836,77,C
37836,37837,n37837,0,D
37837,37838,n37838,68,G
37838,37839,n37839,80,F
37839,37840,n37840,44,G
37840,37841,n37841,92,D
37841,37842,n37842,20,A
37842,37843,n37843,63,D
37843,37844,n37844,80,G
37844,37845,n37845,77,C
37845,37846,n37846,19,C
37846,37847,n37847,21,E
37847,37848,n37848,47,B
37848,37849,n37849,36,A
37849,37850,n37850,48,D
37850,37851,n37851,93,E
37851,37852,n37852,43,E
37852,37853,n37853,22,C
37853,37854,n37854,28,E
37854,37855,n37855,38,A
37855,37856,n37856,64,C
37856,37857,n37857,92,C
37857,37858,n37858,79,E
37858,37859,n37859,63,A
37859,37860,n37860,29,D
37860,37861,n37861,58,D
37861,37862,n37862,87,B
37862,37863,n37863,17,G
37863,37864,n37864,85,G
37864,37865,n37865,36,G
37865,37866,n37866,75,A
37866,37867,n37867,42,G
37867,37868,n37868,77,A
37868,37869,n37869,18,F
37869,37870,n37870,96,A
37870,37871,n37871,13,B
37871,37872,n37872,23,C
37872,37873,n37873,25,C
37873,37874,n37874,47,D
37874,37875,n37875,25,F
37875,37876,n37876,31,E
37876,37877,n37877,98,F
37877,37878,n37878,27,G
37878,37879,n37879,55,B
37879,37880,n37880,87,F
37880,37881,n37881,92,B
37881,37882,n37882,3,B
37882,37883,n37883,98,B
37883,37884,n37884,67,E
37884,37885,n37885,48,A
37885,37886,n37886,33,A
37886,37887,n37887,37,E
37887,37888,n37888,67,G
37888,37889,n37889,88,E
37889,37890,n37890,76,F
37890,37891,n37891,58,E
37891,37892,n37892,52,B
37892,37893,n37893,50,C
37893,37894,n37894,33,E
37894,37895,n37895,3,D
37895,37896,n37896,88,G
37896,37897,n37897,0,F
37897,37898,n37898,84,G
37898,37899,n37899,47,A
37899,37900,n37900,72,E
37900,37901,n37901,24,B
37901,37902,n37902,3,D
37902,37903,n37903,97,F
37903,37904,n37904,41,D
37904,37905,n37905,33,A
37905,37906,n37906,93,F
37906,37907,n37907,96,G
37907,37908,n37908,20,G
37908,37909,n37909,75,A
37909,37910,n37910,83,B
37910,37911,n37911,75,A
37911,37912,n37912,50,C
37912,37913,n37913,82,C
37913,37914,n37914,6,C
37914,37915,n37915,5,C
37915,37916,n37916,99,F
37916,37917,n37917,34,A
37917,37918,n37918,89,D
37918,37919,n37919,40,F
37919,37920,n37920,98,B
37920,37921,n37921,33,G
37921,37922,n37922,54,C
37922,37923,n37923,45,C
37923,37924,n37924,93,G
37924,37925,n37925,25,B
37925,37926,n37926,83,F
37926,37927,n37927,50,G
37927,37928,n37928,4,E
37928,37929,n37929,7,G
37929,37930,n37930,8,B
37930,37931,n37931,47,C
37931,37932,n37932,49,E
37932,37933,n37933,9,D
37933,37934,n37934,94,A
37934,37935,n37935,82,A
37935,37936,n37936,95,D
37936,37937,n37937,44,D
37937,37938,n37938,98,C
37938,37939,n37939,16,G
